Date,Open,High,Low,Close,Adj Close,Volume
2016-01-27,40.299999,40.660000,40.299999,40.619999,38.215408,600
2016-01-28,40.730000,40.880001,40.590000,40.869999,38.450603,600
2016-01-29,42.000000,42.169998,41.830002,42.169998,39.673653,1100
2016-02-01,42.169998,42.169998,42.169998,42.169998,39.673653,200
2016-02-02,42.169998,42.169998,42.169998,42.169998,39.673653,0
2016-02-03,40.660000,41.880001,40.660000,41.880001,39.400814,4500
2016-02-04,41.880001,41.880001,41.880001,41.880001,39.400814,0
2016-02-05,41.880001,41.880001,41.880001,41.880001,39.400814,0
2016-02-08,42.740002,42.740002,41.880001,41.880001,39.400814,400
2016-02-09,41.000000,41.000000,41.000000,41.000000,38.572906,100
2016-02-10,41.000000,41.000000,41.000000,41.000000,38.572906,0
2016-02-11,41.880001,41.880001,41.880001,41.880001,39.400814,100
2016-02-12,40.830002,40.830002,40.830002,40.830002,38.412975,100
2016-02-16,41.880001,41.880001,41.680000,41.680000,39.212662,1000
2016-02-17,41.680000,41.680000,41.680000,41.680000,39.212662,0
2016-02-18,42.799999,42.799999,42.660000,42.660000,40.134647,2000
2016-02-19,42.660000,42.660000,42.660000,42.660000,40.134647,0
2016-02-22,42.660000,42.660000,42.660000,42.660000,40.134647,0
2016-02-23,42.660000,42.660000,42.660000,42.660000,40.134647,0
2016-02-24,42.500000,42.500000,42.500000,42.500000,39.984116,100
2016-02-25,42.500000,42.500000,42.500000,42.500000,39.984116,0
2016-02-26,42.389999,42.389999,42.389999,42.389999,39.880630,100
2016-02-29,42.389999,42.389999,42.389999,42.389999,39.880630,0
2016-03-01,42.389999,42.389999,42.389999,42.389999,39.880630,0
2016-03-02,42.389999,42.389999,42.389999,42.389999,39.880630,100
2016-03-03,44.990002,44.990002,44.990002,44.990002,42.326721,100
2016-03-04,46.560001,46.560001,45.459999,46.040001,43.314560,1000
2016-03-07,46.040001,46.040001,46.040001,46.040001,43.314560,0
2016-03-08,45.150002,45.150002,45.143002,45.143002,42.470657,300
2016-03-09,45.360001,45.360001,45.360001,45.360001,42.674816,300
2016-03-10,45.000000,45.000000,44.889999,44.889999,42.232639,200
2016-03-11,45.860001,45.919998,45.860001,45.919998,43.201664,200
2016-03-14,45.919998,45.919998,45.919998,45.919998,43.201664,0
2016-03-15,43.900002,44.459999,43.900002,44.459999,41.828091,3200
2016-03-16,44.654999,44.668999,44.654999,44.668999,42.024719,500
2016-03-17,46.450001,46.549999,46.345001,46.549999,43.794369,1100
2016-03-18,47.000000,47.000000,47.000000,47.000000,44.217735,300
2016-03-21,47.130001,47.160000,47.130001,47.160000,44.368256,900
2016-03-22,47.160000,47.160000,47.160000,47.160000,44.368256,0
2016-03-23,46.419998,46.419998,46.220001,46.330002,43.587395,800
2016-03-24,46.330002,46.330002,46.330002,46.330002,43.587395,0
2016-03-28,45.990002,45.990002,45.990002,45.990002,43.267517,100
2016-03-29,45.990002,45.990002,45.990002,45.990002,43.267517,100
2016-03-30,47.349998,47.400002,47.349998,47.400002,44.594051,1200
2016-03-31,47.290001,47.290001,47.290001,47.290001,44.490570,500
2016-04-01,47.290001,47.290001,47.290001,47.290001,44.490570,0
2016-04-04,47.110001,47.110001,46.910000,46.910000,44.133057,600
2016-04-05,45.959999,45.959999,45.959999,45.959999,43.239296,200
2016-04-06,45.959999,45.959999,45.959999,45.959999,43.239296,0
2016-04-07,45.740002,45.750000,45.490002,45.490002,42.797119,1200
