Date,Open,High,Low,Close,Adj Close,Volume
2018-09-14,24.350000,24.350000,24.350000,24.350000,24.346367,408
2018-09-17,24.250000,24.250000,24.059999,24.219999,24.216387,368
2018-09-18,24.469999,24.469999,24.469999,24.469999,24.466349,200
2018-09-19,24.730000,24.730000,24.730000,24.730000,24.726311,200
2018-09-20,24.860001,24.860001,24.860001,24.860001,24.856291,200
2018-09-21,24.790001,24.820000,24.735901,24.820000,24.816298,400
2018-09-24,24.540001,24.540001,24.540001,24.540001,24.536341,200
2018-09-25,24.790001,24.790001,24.790001,24.790001,24.786303,200
2018-09-26,24.790001,24.790001,24.790001,24.790001,24.786303,0
2018-09-27,24.790001,24.790001,24.790001,24.790001,24.786303,0
2018-09-28,24.840000,24.840000,24.840000,24.840000,24.836294,200
2018-10-01,24.713100,24.713100,24.690001,24.690001,24.686317,400
2018-10-02,24.290001,24.290001,24.290001,24.290001,24.286377,209
2018-10-03,24.010000,24.010000,24.010000,24.010000,24.006418,200
2018-10-04,23.850000,23.850000,23.700001,23.700001,23.696465,200
2018-10-05,23.700001,23.700001,23.700001,23.700001,23.696465,0
2018-10-08,22.990400,23.150000,22.882799,23.150000,23.146545,590
2018-10-09,23.000000,23.129999,23.000000,23.129999,23.126549,500
2018-10-10,22.719999,22.719999,22.400000,22.400000,22.396658,800
2018-10-11,21.969999,22.080000,21.969999,22.080000,22.076706,589
2018-10-12,22.439899,22.530001,22.439899,22.530001,22.526640,301
2018-10-15,22.389601,22.420000,22.320000,22.320000,22.316669,562
2018-10-16,23.250000,23.379999,22.570000,22.670000,22.666618,1100
2018-10-17,22.129999,22.190001,22.129999,22.190001,22.186689,300
2018-10-18,21.959999,21.959999,21.379999,21.379999,21.376810,800
2018-10-19,22.610001,22.610001,21.889999,21.889999,21.886734,700
2018-10-22,22.219999,22.299999,22.219999,22.299999,22.296673,50100
2018-10-23,22.299999,22.299999,22.299999,22.299999,22.296673,50000
2018-10-24,20.889999,20.889999,20.889999,20.889999,20.886883,200
2018-10-25,20.889999,20.889999,20.889999,20.889999,20.886883,0
2018-10-26,20.639999,20.639999,20.639999,20.639999,20.636921,400
2018-10-29,20.639999,20.639999,20.639999,20.639999,20.636921,0
2018-10-30,20.719999,20.740000,20.719999,20.740000,20.736906,200
2018-10-31,20.750000,20.750000,20.750000,20.750000,20.746904,500
2018-11-01,21.030001,21.030001,21.030001,21.030001,21.026863,500
2018-11-02,21.570000,21.570000,21.570000,21.570000,21.566782,300
2018-11-05,21.570000,21.570000,21.570000,21.570000,21.566782,0
2018-11-06,21.850000,21.879999,21.850000,21.879999,21.876736,600
2018-11-07,22.330000,22.549999,22.150000,22.150000,22.146694,700
2018-11-08,21.930000,21.950001,21.930000,21.950001,21.946726,135000
2018-11-09,21.950001,21.950001,21.950001,21.950001,21.946726,100
2018-11-12,20.620001,20.620001,20.620001,20.620001,20.616924,400
2018-11-13,20.620001,20.620001,20.620001,20.620001,20.616924,200
2018-11-14,21.070000,21.070000,20.980000,20.980000,20.976870,400
2018-11-15,20.980000,20.980000,20.980000,20.980000,20.976870,0
2018-11-16,21.549999,21.820000,21.500000,21.820000,21.816744,400
2018-11-19,21.660000,21.660000,21.330000,21.370001,21.366812,1100
2018-11-20,21.370001,21.370001,21.370001,21.370001,21.366812,0
2018-11-21,21.680000,21.680000,21.680000,21.680000,21.676765,200
2018-11-23,21.680000,21.680000,21.680000,21.680000,21.676765,0
